Sample_1,Sample_2,Joint_Similarity,Common_Substance,Category
SAM_040,SAM_073,0.5088492089978145,Phenacetin,Adulterant
SAM_025,SAM_096,0.5082203442965996,Noscapine,Precursor
SAM_025,SAM_096,0.5082203442965996,Meconine,Precursor
SAM_025,SAM_096,0.5082203442965996,Cocaine,Active
SAM_005,SAM_100,0.5081980022247565,Ecgonine methyl ester,Precursor
SAM_005,SAM_100,0.5081980022247565,Hydrocotarnine,Precursor
SAM_005,SAM_100,0.5081980022247565,6-Monoacetylmorphine,Precursor
SAM_031,SAM_080,0.5080441228460086,Acetaminophen,Adulterant
SAM_031,SAM_080,0.5080441228460086,Cocaine,Active
SAM_045,SAM_088,0.5076666012687489,Papaverine,Precursor
SAM_045,SAM_088,0.5076666012687489,Ecgonidine methyl ester,Precursor
SAM_045,SAM_088,0.5076666012687489,Caffeine,Adulterant
SAM_045,SAM_088,0.5076666012687489,Acetylcodeine,Precursor
SAM_045,SAM_088,0.5076666012687489,Noscapine,Precursor
SAM_045,SAM_088,0.5076666012687489,Phenacetin,Adulterant
SAM_041,SAM_049,0.5073883549403482,Acetylcodeine,Precursor
SAM_041,SAM_049,0.5073883549403482,Meconine,Precursor
SAM_041,SAM_049,0.5073883549403482,Phenacetin,Adulterant
SAM_041,SAM_049,0.5073883549403482,Heroin,Active
SAM_089,SAM_098,0.5072651950734762,Papaverine,Precursor
SAM_089,SAM_098,0.5072651950734762,Phenacetin,Adulterant
SAM_089,SAM_098,0.5072651950734762,Ecgonidine methyl ester,Precursor
SAM_089,SAM_098,0.5072651950734762,Tropacocaine,Precursor
SAM_010,SAM_082,0.5071254389891842,Acetylcodeine,Precursor
SAM_010,SAM_082,0.5071254389891842,Triacetin,Unknown
SAM_010,SAM_082,0.5071254389891842,Phenacetin,Adulterant
SAM_056,SAM_086,0.5068210410304119,Papaverine,Precursor
SAM_056,SAM_086,0.5068210410304119,Caffeine,Adulterant
SAM_056,SAM_086,0.5068210410304119,Acetylcodeine,Precursor
SAM_019,SAM_064,0.5067863153297854,Ecgonidine methyl ester,Precursor
SAM_019,SAM_064,0.5067863153297854,6-Monoacetylmorphine,Precursor
SAM_019,SAM_064,0.5067863153297854,Cinnamoylcocaine,Precursor
SAM_049,SAM_080,0.5063928956034334,Acetylcodeine,Precursor
SAM_049,SAM_080,0.5063928956034334,Cocaine,Active
SAM_016,SAM_043,0.506243731325598,Papaverine,Precursor
SAM_016,SAM_043,0.506243731325598,Meconine,Precursor
SAM_016,SAM_043,0.506243731325598,Cocaine,Active
SAM_016,SAM_043,0.506243731325598,Acetylcodeine,Precursor
SAM_016,SAM_043,0.506243731325598,Phenacetin,Adulterant
SAM_038,SAM_094,0.5061688609713076,Papaverine,Precursor
SAM_038,SAM_094,0.5061688609713076,Heroin,Active
SAM_038,SAM_094,0.5061688609713076,Phenacetin,Adulterant
SAM_010,SAM_019,0.5059140804074881,Hydrocotarnine,Precursor
SAM_010,SAM_019,0.5059140804074881,Cocaine,Active
SAM_010,SAM_019,0.5059140804074881,6-Monoacetylmorphine,Precursor
SAM_080,SAM_081,0.5057222730309815,Acetylcodeine,Precursor
SAM_080,SAM_081,0.5057222730309815,Cocaine,Active
SAM_037,SAM_047,0.50567315249345,Ecgonine methyl ester,Precursor
SAM_037,SAM_047,0.50567315249345,Acetylcodeine,Precursor
SAM_037,SAM_047,0.50567315249345,Caffeine,Adulterant
SAM_069,SAM_079,0.5056684542456651,Meconine,Precursor
SAM_069,SAM_079,0.5056684542456651,Ecgonidine methyl ester,Precursor
SAM_069,SAM_079,0.5056684542456651,6-Monoacetylmorphine,Precursor
SAM_069,SAM_079,0.5056684542456651,Cocaine,Active
SAM_069,SAM_079,0.5056684542456651,Heroin,Active
SAM_019,SAM_095,0.5056369952712858,Hydrocotarnine,Precursor
SAM_019,SAM_095,0.5056369952712858,Cocaine,Active
SAM_019,SAM_095,0.5056369952712858,6-Monoacetylmorphine,Precursor
SAM_007,SAM_057,0.5053522606846621,Acetaminophen,Adulterant
SAM_007,SAM_057,0.5053522606846621,Caffeine,Adulterant
SAM_007,SAM_057,0.5053522606846621,Hydrocotarnine,Precursor
SAM_007,SAM_057,0.5053522606846621,Cocaine,Active
SAM_040,SAM_059,0.5053496815534858,Acetylcodeine,Precursor
SAM_040,SAM_059,0.5053496815534858,6-Monoacetylmorphine,Precursor
SAM_040,SAM_059,0.5053496815534858,Phenacetin,Adulterant
SAM_039,SAM_070,0.5053257821339621,Papaverine,Precursor
SAM_039,SAM_070,0.5053257821339621,Acetaminophen,Adulterant
SAM_039,SAM_070,0.5053257821339621,Noscapine,Precursor
SAM_036,SAM_080,0.5052059841654772,Acetaminophen,Adulterant
SAM_036,SAM_080,0.5052059841654772,Cocaine,Active
SAM_027,SAM_047,0.5051028675139229,Acetylcodeine,Precursor
SAM_027,SAM_047,0.5051028675139229,Acetaminophen,Adulterant
SAM_027,SAM_047,0.5051028675139229,Caffeine,Adulterant
SAM_027,SAM_047,0.5051028675139229,Cocaine,Active
SAM_010,SAM_081,0.5048537228589373,6-Monoacetylmorphine,Precursor
SAM_010,SAM_081,0.5048537228589373,Acetylcodeine,Precursor
SAM_010,SAM_081,0.5048537228589373,Cocaine,Active
SAM_010,SAM_081,0.5048537228589373,Phenacetin,Adulterant
SAM_081,SAM_091,0.5045461973805849,Ecgonine methyl ester,Precursor
SAM_081,SAM_091,0.5045461973805849,Acetylthebaol,Precursor
SAM_081,SAM_091,0.5045461973805849,Heroin,Active
SAM_081,SAM_091,0.5045461973805849,Caffeine,Adulterant
SAM_027,SAM_080,0.5045148797017713,Acetylcodeine,Precursor
SAM_027,SAM_080,0.5045148797017713,Acetaminophen,Adulterant
SAM_027,SAM_080,0.5045148797017713,Cocaine,Active
SAM_010,SAM_049,0.5044398920099766,Acetylcodeine,Precursor
SAM_010,SAM_049,0.5044398920099766,Cocaine,Active
SAM_010,SAM_049,0.5044398920099766,Phenacetin,Adulterant
SAM_008,SAM_030,0.5043816707005843,6-Monoacetylmorphine,Precursor
SAM_008,SAM_030,0.5043816707005843,Cocaine,Active
SAM_008,SAM_030,0.5043816707005843,Phenacetin,Adulterant
SAM_017,SAM_035,0.5041976880699143,Acetaminophen,Adulterant
SAM_017,SAM_035,0.5041976880699143,Ecgonidine methyl ester,Precursor
SAM_017,SAM_035,0.5041976880699143,Caffeine,Adulterant
SAM_017,SAM_035,0.5041976880699143,Cocaine,Active
SAM_045,SAM_046,0.5041789808790245,Heroin,Active
SAM_045,SAM_046,0.5041789808790245,Phenacetin,Adulterant
SAM_045,SAM_046,0.5041789808790245,Triacetin,Unknown
SAM_052,SAM_069,0.5041554047943946,Meconine,Precursor
SAM_052,SAM_069,0.5041554047943946,Phenacetin,Adulterant
SAM_052,SAM_069,0.5041554047943946,Cocaine,Active
SAM_052,SAM_069,0.5041554047943946,Heroin,Active
SAM_015,SAM_095,0.5041319139806039,6-Monoacetylmorphine,Precursor
SAM_015,SAM_095,0.5041319139806039,Heroin,Active
SAM_015,SAM_095,0.5041319139806039,Cocaine,Active
SAM_082,SAM_086,0.5038638833941131,Papaverine,Precursor
SAM_082,SAM_086,0.5038638833941131,Meconine,Precursor
SAM_082,SAM_086,0.5038638833941131,Acetylcodeine,Precursor
SAM_082,SAM_086,0.5038638833941131,Diacetamate,Unknown
SAM_078,SAM_093,0.5038278707146793,Diacetamate,Unknown
SAM_078,SAM_093,0.5038278707146793,Caffeine,Adulterant
SAM_078,SAM_093,0.5038278707146793,Acetylcodeine,Precursor
SAM_051,SAM_094,0.5037974942994774,Heroin,Active
SAM_051,SAM_094,0.5037974942994774,Ecgonidine methyl ester,Precursor
SAM_051,SAM_094,0.5037974942994774,Phenacetin,Adulterant
SAM_050,SAM_069,0.5037755992464895,Meconine,Precursor
SAM_050,SAM_069,0.5037755992464895,Ecgonidine methyl ester,Precursor
SAM_050,SAM_069,0.5037755992464895,Cocaine,Active
SAM_050,SAM_069,0.5037755992464895,Heroin,Active
SAM_050,SAM_069,0.5037755992464895,Phenacetin,Adulterant
SAM_092,SAM_096,0.5037154769999621,Acetylcodeine,Precursor
SAM_092,SAM_096,0.5037154769999621,Meconine,Precursor
SAM_092,SAM_096,0.5037154769999621,Caffeine,Adulterant
SAM_092,SAM_096,0.5037154769999621,Cocaine,Active
SAM_017,SAM_052,0.503512687273942,Meconine,Precursor
SAM_017,SAM_052,0.503512687273942,Cocaine,Active
SAM_017,SAM_052,0.503512687273942,Acetylcodeine,Precursor
SAM_017,SAM_052,0.503512687273942,Noscapine,Precursor
SAM_017,SAM_052,0.503512687273942,Heroin,Active
SAM_043,SAM_066,0.5034421167577121,Noscapine,Precursor
SAM_043,SAM_066,0.5034421167577121,6-Monoacetylmorphine,Precursor
SAM_012,SAM_092,0.50311743705186,Acetylcodeine,Precursor
SAM_012,SAM_092,0.50311743705186,Meconine,Precursor
SAM_012,SAM_092,0.50311743705186,Caffeine,Adulterant
SAM_012,SAM_092,0.50311743705186,Cocaine,Active
SAM_018,SAM_037,0.502818388443235,N-hexadecanoic acid,Unknown
SAM_018,SAM_037,0.502818388443235,Caffeine,Adulterant
SAM_018,SAM_037,0.502818388443235,Triacetin,Unknown
SAM_057,SAM_071,0.5028014783674672,Ecgonidine methyl ester,Precursor
SAM_057,SAM_071,0.5028014783674672,Caffeine,Adulterant
SAM_057,SAM_071,0.5028014783674672,Cocaine,Active
SAM_057,SAM_071,0.5028014783674672,Heroin,Active
SAM_057,SAM_071,0.5028014783674672,Acetaminophen,Adulterant
SAM_071,SAM_098,0.5027559016809228,Phenacetin,Adulterant
SAM_071,SAM_098,0.5027559016809228,Ecgonidine methyl ester,Precursor
SAM_071,SAM_098,0.5027559016809228,Caffeine,Adulterant
SAM_071,SAM_098,0.5027559016809228,Tropacocaine,Precursor
SAM_004,SAM_096,0.5027535411835161,Meconine,Precursor
SAM_004,SAM_096,0.5027535411835161,Acetaminophen,Adulterant
SAM_004,SAM_096,0.5027535411835161,Cocaine,Active
SAM_004,SAM_096,0.5027535411835161,Heroin,Active
SAM_008,SAM_074,0.5026787257237297,Noscapine,Precursor
SAM_008,SAM_074,0.5026787257237297,Caffeine,Adulterant
SAM_008,SAM_074,0.5026787257237297,Cocaine,Active
SAM_080,SAM_096,0.5025588521806954,Acetylcodeine,Precursor
SAM_080,SAM_096,0.5025588521806954,Acetaminophen,Adulterant
SAM_080,SAM_096,0.5025588521806954,Cocaine,Active
SAM_056,SAM_064,0.5025530494362307,Acetylcodeine,Precursor
SAM_056,SAM_064,0.5025530494362307,Caffeine,Adulterant
SAM_056,SAM_064,0.5025530494362307,Acetylthebaol,Precursor
SAM_002,SAM_060,0.5025166070207283,Papaverine,Precursor
SAM_002,SAM_060,0.5025166070207283,Meconine,Precursor
SAM_002,SAM_060,0.5025166070207283,Cinnamoylcocaine,Precursor
SAM_013,SAM_087,0.5024366539105604,Ecgonidine methyl ester,Precursor
SAM_013,SAM_087,0.5024366539105604,Cocaine,Active
SAM_001,SAM_049,0.5023893941615473,Acetylcodeine,Precursor
SAM_001,SAM_049,0.5023893941615473,Meconine,Precursor
SAM_001,SAM_049,0.5023893941615473,Caffeine,Adulterant
SAM_001,SAM_049,0.5023893941615473,Heroin,Active
SAM_001,SAM_081,0.5023887008318081,Acetylcodeine,Precursor
SAM_001,SAM_081,0.5023887008318081,Heroin,Active
SAM_001,SAM_081,0.5023887008318081,Caffeine,Adulterant
SAM_001,SAM_081,0.5023887008318081,6-Monoacetylmorphine,Precursor
SAM_036,SAM_067,0.5022903771795182,Diacetamate,Unknown
SAM_036,SAM_067,0.5022903771795182,Acetaminophen,Adulterant
SAM_016,SAM_080,0.5020062517860531,Acetylcodeine,Precursor
SAM_016,SAM_080,0.5020062517860531,Cocaine,Active
SAM_007,SAM_035,0.5017160385356279,Acetaminophen,Adulterant
SAM_007,SAM_035,0.5017160385356279,Caffeine,Adulterant
SAM_007,SAM_035,0.5017160385356279,Cocaine,Active
SAM_038,SAM_076,0.5016867759742828,Papaverine,Precursor
SAM_038,SAM_076,0.5016867759742828,Diacetamate,Unknown
SAM_038,SAM_076,0.5016867759742828,Phenacetin,Adulterant
SAM_047,SAM_079,0.5016229808377457,Ecgonine methyl ester,Precursor
SAM_047,SAM_079,0.5016229808377457,Acetylcodeine,Precursor
SAM_047,SAM_079,0.5016229808377457,Heroin,Active
SAM_047,SAM_079,0.5016229808377457,Cocaine,Active
SAM_059,SAM_081,0.5015957746071115,Caffeine,Adulterant
SAM_059,SAM_081,0.5015957746071115,6-Monoacetylmorphine,Precursor
SAM_059,SAM_081,0.5015957746071115,Acetylcodeine,Precursor
SAM_059,SAM_081,0.5015957746071115,Heroin,Active
SAM_059,SAM_081,0.5015957746071115,Phenacetin,Adulterant
SAM_006,SAM_065,0.5014258039494568,Diacetamate,Unknown
SAM_006,SAM_065,0.5014258039494568,Caffeine,Adulterant
SAM_006,SAM_065,0.5014258039494568,Phenacetin,Adulterant
SAM_001,SAM_090,0.5012347245018658,Papaverine,Precursor
SAM_001,SAM_090,0.5012347245018658,Meconine,Precursor
SAM_001,SAM_090,0.5012347245018658,Heroin,Active
SAM_007,SAM_051,0.50112579545687,Meconine,Precursor
SAM_007,SAM_051,0.50112579545687,Acetaminophen,Adulterant
SAM_017,SAM_021,0.500894348496084,Meconine,Precursor
SAM_017,SAM_021,0.500894348496084,Acetaminophen,Adulterant
SAM_017,SAM_021,0.500894348496084,Cocaine,Active
SAM_039,SAM_061,0.5006129544715127,Acetylcodeine,Precursor
SAM_039,SAM_061,0.5006129544715127,Heroin,Active
SAM_039,SAM_061,0.5006129544715127,Acetaminophen,Adulterant
SAM_039,SAM_061,0.5006129544715127,Phenacetin,Adulterant
SAM_063,SAM_072,0.5002648623509077,Acetylcodeine,Precursor
SAM_063,SAM_072,0.5002648623509077,Caffeine,Adulterant
SAM_063,SAM_072,0.5002648623509077,Tetramisole or levamisole,Adulterant
SAM_014,SAM_088,0.5002566693226811,Acetylcodeine,Precursor
SAM_014,SAM_088,0.5002566693226811,Ecgonidine methyl ester,Precursor
SAM_014,SAM_088,0.5002566693226811,Caffeine,Adulterant
SAM_014,SAM_088,0.5002566693226811,Cinnamoylcocaine,Precursor
SAM_006,SAM_030,0.5002434704639911,Hydrocotarnine,Precursor
SAM_006,SAM_030,0.5002434704639911,6-Monoacetylmorphine,Precursor
SAM_006,SAM_030,0.5002434704639911,Phenacetin,Adulterant
SAM_027,SAM_045,0.5002190284274899,Papaverine,Precursor
SAM_027,SAM_045,0.5002190284274899,Caffeine,Adulterant
SAM_027,SAM_045,0.5002190284274899,Acetylcodeine,Precursor
SAM_027,SAM_045,0.5002190284274899,Hydrocotarnine,Precursor
SAM_027,SAM_045,0.5002190284274899,Phenacetin,Adulterant
SAM_002,SAM_039,0.5001617268836982,Papaverine,Precursor
SAM_002,SAM_039,0.5001617268836982,Hydrocotarnine,Precursor
SAM_002,SAM_039,0.5001617268836982,Phenacetin,Adulterant
SAM_040,SAM_042,0.5000689938328818,Acetylcodeine,Precursor
SAM_040,SAM_042,0.5000689938328818,6-Monoacetylmorphine,Precursor
SAM_023,SAM_050,0.4999446326659095,Diacetamate,Unknown
SAM_023,SAM_050,0.4999446326659095,Meconine,Precursor
SAM_023,SAM_050,0.4999446326659095,Phenacetin,Adulterant
SAM_050,SAM_071,0.4999057953025804,Ecgonine methyl ester,Precursor
SAM_050,SAM_071,0.4999057953025804,Ecgonidine methyl ester,Precursor
SAM_050,SAM_071,0.4999057953025804,Cocaine,Active
SAM_050,SAM_071,0.4999057953025804,Heroin,Active
SAM_050,SAM_071,0.4999057953025804,Phenacetin,Adulterant
SAM_082,SAM_088,0.4997644992972913,Papaverine,Precursor
SAM_082,SAM_088,0.4997644992972913,Meconine,Precursor
SAM_082,SAM_088,0.4997644992972913,Acetylcodeine,Precursor
SAM_082,SAM_088,0.4997644992972913,Phenacetin,Adulterant
SAM_006,SAM_088,0.4997613069601805,Acetylcodeine,Precursor
SAM_006,SAM_088,0.4997613069601805,Meconine,Precursor
SAM_006,SAM_088,0.4997613069601805,Caffeine,Adulterant
SAM_006,SAM_088,0.4997613069601805,Phenacetin,Adulterant
SAM_025,SAM_027,0.4997278284985929,Acetylthebaol,Precursor
SAM_025,SAM_027,0.4997278284985929,Phenetidine,Adulterant
SAM_025,SAM_027,0.4997278284985929,Cocaine,Active
SAM_025,SAM_027,0.4997278284985929,Meconine,Precursor
SAM_004,SAM_086,0.4994623398686413,Papaverine,Precursor
SAM_004,SAM_086,0.4994623398686413,Meconine,Precursor
SAM_004,SAM_086,0.4994623398686413,Diacetamate,Unknown
SAM_004,SAM_086,0.4994623398686413,Ecgonidine methyl ester,Precursor
SAM_004,SAM_086,0.4994623398686413,Cocaine,Active
SAM_004,SAM_086,0.4994623398686413,Heroin,Active
SAM_035,SAM_098,0.4994382688324836,Ecgonidine methyl ester,Precursor
SAM_035,SAM_098,0.4994382688324836,Caffeine,Adulterant
SAM_035,SAM_098,0.4994382688324836,Phenacetin,Adulterant
SAM_006,SAM_045,0.4993566574221488,Caffeine,Adulterant
SAM_006,SAM_045,0.4993566574221488,Acetylcodeine,Precursor
SAM_006,SAM_045,0.4993566574221488,Heroin,Active
SAM_006,SAM_045,0.4993566574221488,Hydrocotarnine,Precursor
SAM_006,SAM_045,0.4993566574221488,Phenacetin,Adulterant
SAM_006,SAM_045,0.4993566574221488,Triacetin,Unknown
SAM_061,SAM_082,0.4993541763850865,Diacetamate,Unknown
SAM_061,SAM_082,0.4993541763850865,Acetylcodeine,Precursor
SAM_061,SAM_082,0.4993541763850865,Acetylthebaol,Precursor
SAM_061,SAM_082,0.4993541763850865,Phenacetin,Adulterant
SAM_061,SAM_082,0.4993541763850865,Triacetin,Unknown
SAM_061,SAM_081,0.4993429095256935,Diacetamate,Unknown
SAM_061,SAM_081,0.4993429095256935,6-Monoacetylmorphine,Precursor
SAM_061,SAM_081,0.4993429095256935,Acetylthebaol,Precursor
SAM_061,SAM_081,0.4993429095256935,Acetylcodeine,Precursor
SAM_061,SAM_081,0.4993429095256935,Heroin,Active
SAM_061,SAM_081,0.4993429095256935,Phenacetin,Adulterant
SAM_001,SAM_056,0.4991922047184697,Papaverine,Precursor
SAM_001,SAM_056,0.4991922047184697,Caffeine,Adulterant
SAM_001,SAM_056,0.4991922047184697,Acetylcodeine,Precursor
SAM_017,SAM_092,0.4991567478372313,Acetylcodeine,Precursor
SAM_017,SAM_092,0.4991567478372313,Meconine,Precursor
SAM_017,SAM_092,0.4991567478372313,Caffeine,Adulterant
SAM_017,SAM_092,0.4991567478372313,Cocaine,Active
SAM_044,SAM_052,0.4991259964297804,Meconine,Precursor
SAM_044,SAM_052,0.4991259964297804,Cocaine,Active
SAM_044,SAM_052,0.4991259964297804,Heroin,Active
SAM_018,SAM_089,0.4991231371549979,Tropacocaine,Precursor
SAM_018,SAM_089,0.4991231371549979,Ecgonidine methyl ester,Precursor
SAM_018,SAM_089,0.4991231371549979,6-Monoacetylmorphine,Precursor
SAM_018,SAM_089,0.4991231371549979,Noscapine,Precursor
SAM_018,SAM_089,0.4991231371549979,Triacetin,Unknown
SAM_016,SAM_097,0.4989794875645681,Caffeine,Adulterant
SAM_016,SAM_097,0.4989794875645681,Cocaine,Active
SAM_016,SAM_097,0.4989794875645681,Phenacetin,Adulterant
SAM_043,SAM_089,0.4988723030622484,Papaverine,Precursor
SAM_043,SAM_089,0.4988723030622484,Meconine,Precursor
SAM_043,SAM_089,0.4988723030622484,Ecgonidine methyl ester,Precursor
SAM_043,SAM_089,0.4988723030622484,6-Monoacetylmorphine,Precursor
SAM_043,SAM_089,0.4988723030622484,Noscapine,Precursor
SAM_043,SAM_089,0.4988723030622484,Phenacetin,Adulterant
SAM_043,SAM_089,0.4988723030622484,Triacetin,Unknown
SAM_010,SAM_048,0.4988456084934274,6-Monoacetylmorphine,Precursor
SAM_010,SAM_048,0.4988456084934274,Cocaine,Active
SAM_010,SAM_048,0.4988456084934274,Triacetin,Unknown
SAM_058,SAM_073,0.498781747347207,Diacetamate,Unknown
SAM_058,SAM_073,0.498781747347207,Caffeine,Adulterant
SAM_058,SAM_073,0.498781747347207,6-Monoacetylmorphine,Precursor
SAM_058,SAM_073,0.498781747347207,Acetylcodeine,Precursor
SAM_058,SAM_073,0.498781747347207,Hydrocotarnine,Precursor
SAM_058,SAM_073,0.498781747347207,Acetaminophen,Adulterant
SAM_052,SAM_073,0.4986552811041514,Meconine,Precursor
SAM_052,SAM_073,0.4986552811041514,Cocaine,Active
SAM_052,SAM_073,0.4986552811041514,Acetylcodeine,Precursor
SAM_052,SAM_073,0.4986552811041514,Hydrocotarnine,Precursor
SAM_052,SAM_073,0.4986552811041514,Phenacetin,Adulterant
SAM_005,SAM_027,0.4984727288853535,Papaverine,Precursor
SAM_005,SAM_027,0.4984727288853535,Meconine,Precursor
SAM_005,SAM_027,0.4984727288853535,Caffeine,Adulterant
SAM_005,SAM_027,0.4984727288853535,Hydrocotarnine,Precursor
SAM_005,SAM_027,0.4984727288853535,Phenacetin,Adulterant
SAM_018,SAM_050,0.4984665800383989,Diacetamate,Unknown
SAM_018,SAM_050,0.4984665800383989,Ecgonidine methyl ester,Precursor
SAM_018,SAM_050,0.4984665800383989,Triacetin,Unknown
SAM_013,SAM_062,0.4984337753980175,Heroin,Active
SAM_013,SAM_062,0.4984337753980175,Triacetin,Unknown
SAM_013,SAM_062,0.4984337753980175,Caffeine,Adulterant
SAM_013,SAM_062,0.4984337753980175,Phenacetin,Adulterant
SAM_056,SAM_082,0.4983549909330167,Papaverine,Precursor
SAM_056,SAM_082,0.4983549909330167,Acetylcodeine,Precursor
SAM_056,SAM_082,0.4983549909330167,Acetylthebaol,Precursor
SAM_060,SAM_078,0.4983430165596559,Diacetamate,Unknown
SAM_060,SAM_078,0.4983430165596559,Meconine,Precursor
SAM_060,SAM_078,0.4983430165596559,Caffeine,Adulterant
SAM_060,SAM_078,0.4983430165596559,Cinnamoylcocaine,Precursor
SAM_022,SAM_040,0.4982973234284841,6-Monoacetylmorphine,Precursor
SAM_022,SAM_040,0.4982973234284841,Phenacetin,Adulterant
SAM_021,SAM_033,0.4982208381487265,Meconine,Precursor
SAM_021,SAM_033,0.4982208381487265,Cocaine,Active
SAM_021,SAM_033,0.4982208381487265,Phenacetin,Adulterant
SAM_021,SAM_022,0.4980435154290075,Cocaine,Active
SAM_021,SAM_022,0.4980435154290075,Phenacetin,Adulterant
SAM_034,SAM_071,0.4978467097486687,Tropacocaine,Precursor
SAM_034,SAM_071,0.4978467097486687,Cocaine,Active
SAM_034,SAM_071,0.4978467097486687,Phenacetin,Adulterant
SAM_013,SAM_046,0.4975753226590442,Heroin,Active
SAM_013,SAM_046,0.4975753226590442,Phenacetin,Adulterant
SAM_013,SAM_046,0.4975753226590442,Triacetin,Unknown
SAM_039,SAM_088,0.4974910527889759,Papaverine,Precursor
SAM_039,SAM_088,0.4974910527889759,Phenacetin,Adulterant
SAM_039,SAM_088,0.4974910527889759,Acetylcodeine,Precursor
SAM_039,SAM_088,0.4974910527889759,Noscapine,Precursor
SAM_009,SAM_055,0.4974193486718424,Heroin,Active
SAM_009,SAM_055,0.4974193486718424,Phenacetin,Adulterant
SAM_016,SAM_073,0.4973878793902857,Meconine,Precursor
SAM_016,SAM_073,0.4973878793902857,Caffeine,Adulterant
SAM_016,SAM_073,0.4973878793902857,Cocaine,Active
SAM_016,SAM_073,0.4973878793902857,Acetylcodeine,Precursor
SAM_016,SAM_073,0.4973878793902857,Phenacetin,Adulterant
SAM_012,SAM_015,0.49734485034496,Meconine,Precursor
SAM_012,SAM_015,0.49734485034496,Diacetamate,Unknown
SAM_012,SAM_015,0.49734485034496,Cocaine,Active
SAM_012,SAM_015,0.49734485034496,Acetylcodeine,Precursor
SAM_012,SAM_015,0.49734485034496,Heroin,Active
SAM_022,SAM_034,0.497204842777224,Cocaine,Active
SAM_022,SAM_034,0.497204842777224,Phenacetin,Adulterant
SAM_039,SAM_095,0.4971750439353884,Papaverine,Precursor
SAM_039,SAM_095,0.4971750439353884,Heroin,Active
SAM_039,SAM_095,0.4971750439353884,Acetaminophen,Adulterant
SAM_039,SAM_095,0.4971750439353884,Hydrocotarnine,Precursor
SAM_045,SAM_049,0.4971014164981228,Acetylcodeine,Precursor
SAM_045,SAM_049,0.4971014164981228,Heroin,Active
SAM_045,SAM_049,0.4971014164981228,Caffeine,Adulterant
SAM_045,SAM_049,0.4971014164981228,Phenacetin,Adulterant
SAM_079,SAM_090,0.4970944597380797,Papaverine,Precursor
SAM_079,SAM_090,0.4970944597380797,Meconine,Precursor
SAM_079,SAM_090,0.4970944597380797,Heroin,Active
SAM_079,SAM_087,0.4970298501526274,Ecgonidine methyl ester,Precursor
SAM_079,SAM_087,0.4970298501526274,Cocaine,Active
SAM_001,SAM_069,0.4967659314612026,Meconine,Precursor
